filename,mosquito_count
DSC_6072.JPG,681
DSC_6073.JPG,669
DSC_6074.JPG,674
DSC_6075.JPG,671
DSC_6076.JPG,665
DSC_6077.JPG,198
DSC_6078.JPG,195
DSC_6079.JPG,205
DSC_6080.JPG,203
DSC_6081.JPG,202
DSC_6082.JPG,211
DSC_6083.JPG,201
DSC_6084.JPG,201
DSC_6085.JPG,19
DSC_6086.JPG,23
DSC_6087.JPG,19
DSC_6088.JPG,18
DSC_6089.JPG,21
DSC_6090.JPG,21
DSC_6091.JPG,186
DSC_6092.JPG,200
DSC_6093.JPG,201
DSC_6094.JPG,203
DSC_6095.JPG,202
DSC_6096.JPG,205
DSC_6097.JPG,209
DSC_6098.JPG,211
DSC_6099.JPG,149
DSC_6100.JPG,152
DSC_6101.JPG,154
DSC_6102.JPG,148
DSC_6103.JPG,153
DSC_6104.JPG,145
DSC_6105.JPG,158
DSC_6106.JPG,146
